x-axis,1,2,3
second,Volt,Volt,Volt
+111.9063E-09,+350.1184034503E-03,+330.4098609478E-03,+286.6108664421E-03
+112.6875E-09,+346.4902627857E-03,+330.4098609478E-03,+288.4902634069E-03
+113.4688E-09,+346.4902627857E-03,+330.4098609478E-03,+291.1736804635E-03
+114.2500E-09,+345.9475492236E-03,+330.4098609478E-03,+294.2289568127E-03
+115.0313E-09,+343.8068457290E-03,+330.4098609478E-03,+294.7716703748E-03
+115.8125E-09,+342.4701623262E-03,+329.8671473858E-03,+296.9123738694E-03
+116.5938E-09,+342.4701623262E-03,+327.7264438912E-03,+300.1787054927E-03
+117.3750E-09,+342.4701623262E-03,+327.3545845987E-03,+306.2892581911E-03
+118.1563E-09,+342.4701623262E-03,+329.4450368376E-03,+306.2892581911E-03
+118.9375E-09,+342.4701623262E-03,+326.3897604884E-03,+306.2892581911E-03
+119.7188E-09,+341.5053382159E-03,+326.3897604884E-03,+306.2892581911E-03
+120.5000E-09,+339.4148859770E-03,+326.3897604884E-03,+308.2189064116E-03
+121.2813E-09,+342.4701623262E-03,+327.3545845987E-03,+314.3294591100E-03
+122.0625E-09,+342.4701623262E-03,+330.4098609478E-03,+313.7264440411E-03
+122.8438E-09,+341.5053382159E-03,+330.4098609478E-03,+311.4550872815E-03
+123.6250E-09,+338.4500618668E-03,+330.4098609478E-03,+311.2741827608E-03
+124.4063E-09,+338.4500618668E-03,+330.4098609478E-03,+315.2942832203E-03
+125.1875E-09,+338.4500618668E-03,+331.3746850581E-03,+316.4199113489E-03
+125.9688E-09,+338.4500618668E-03,+335.3947855176E-03,+310.7917707057E-03
+126.7500E-09,+338.4500618668E-03,+338.4500618668E-03,+312.8018209354E-03
+127.5313E-09,+339.4148859770E-03,+338.4500618668E-03,+313.3646349997E-03
