x-axis,1,2,3
second,Volt,Volt,Volt
+40.8125E-09,+449.0832265110E-03,+358.0078506020E-03,+26.2289596831E-03
+41.5937E-09,+440.0782014818E-03,+355.8671471073E-03,+30.8319747091E-03
+42.3750E-09,+428.9827242137E-03,+354.5304637046E-03,+39.8369997383E-03
+43.1562E-09,+421.6058398706E-03,+354.5304637046E-03,+52.8621252270E-03
+43.9375E-09,+415.9676489762E-03,+354.5304637046E-03,+66.8922758305E-03
+44.7187E-09,+408.8822219164E-03,+354.5304637046E-03,+74.6711702195E-03
+45.5000E-09,+400.8420209975E-03,+354.5304637046E-03,+85.9877530129E-03
+46.2812E-09,+393.1033276131E-03,+354.5304637046E-03,+106.0882553102E-03
+47.0625E-09,+386.6812171291E-03,+355.4952878148E-03,+125.4048380179E-03
+47.8437E-09,+380.7415187002E-03,+358.5505641640E-03,+140.9123755402E-03
+48.6250E-09,+372.7013177813E-03,+358.5505641640E-03,+155.2942849339E-03
+49.4062E-09,+366.5907650829E-03,+358.5505641640E-03,+181.3445359112E-03
+50.1875E-09,+366.1083530278E-03,+359.5153882743E-03,+212.5405154766E-03
+50.9687E-09,+364.0983027981E-03,+363.5354887338E-03,+237.3043343068E-03
+51.7500E-09,+361.6058405132E-03,+366.1083530278E-03,+251.3746859149E-03
+52.5312E-09,+359.5153882743E-03,+364.0983027981E-03,+269.7867460192E-03
+53.3125E-09,+362.5706646235E-03,+362.5706646235E-03,+301.9475496949E-03
+54.0937E-09,+362.5706646235E-03,+363.5354887338E-03,+333.1435292603E-03
+54.8750E-09,+362.5706646235E-03,+366.5907650829E-03,+357.3043330216E-03
+55.6562E-09,+363.5354887338E-03,+366.5907650829E-03,+370.0681519804E-03
+56.4375E-09,+367.5555891932E-03,+366.5907650829E-03,+388.4601115824E-03
+57.2187E-09,+371.0329760906E-03,+366.5907650829E-03,+412.5807143391E-03
+58.0000E-09,+372.9123730554E-03,+366.5907650829E-03,+433.5053372306E-03
+58.7812E-09,+375.5957901121E-03,+366.5907650829E-03,+443.9475481740E-03
+59.5625E-09,+378.6510664613E-03,+366.5907650829E-03,+455.8369952829E-03
+60.3437E-09,+378.6510664613E-03,+367.5555891932E-03,+474.0078493596E-03
+61.1250E-09,+379.0128755027E-03,+370.6108655424E-03,+487.0329748483E-03
+61.9062E-09,+380.7616192025E-03,+371.1535791044E-03,+500.0983013415E-03
+62.6875E-09,+382.6711669208E-03,+373.2942825991E-03,+503.8570952711E-03
+63.4687E-09,+382.6711669208E-03,+374.6309660019E-03,+508.2591052742E-03
+64.2500E-09,+382.6711669208E-03,+375.5957901121E-03,+512.2792057336E-03
+65.0312E-09,+382.6711669208E-03,+379.6158905716E-03,+515.3344820828E-03
+65.8125E-09,+382.6711669208E-03,+382.6711669208E-03,+515.3344820828E-03
+66.5938E-09,+381.7063428105E-03,+382.6711669208E-03,+516.2993061931E-03
+67.3750E-09,+379.6158905716E-03,+382.6711669208E-03,+518.3897584320E-03
+68.1563E-09,+382.6711669208E-03,+383.6359910310E-03,+516.2993061931E-03
+68.9375E-09,+382.6711669208E-03,+385.7264432700E-03,+518.8721704872E-03
+69.7188E-09,+381.7063428105E-03,+383.0329759621E-03,+516.8621202574E-03
+70.5000E-09,+377.6862423510E-03,+384.7817196620E-03,+514.3696579726E-03
+71.2813E-09,+374.6309660019E-03,+386.6912673802E-03,+512.2792057336E-03
+72.0625E-09,+374.6309660019E-03,+386.6912673802E-03,+514.7314670139E-03
+72.8438E-09,+374.6309660019E-03,+386.6912673802E-03,+512.4601102543E-03
+73.6250E-09,+374.6309660019E-03,+386.6912673802E-03,+510.3495575131E-03
