x-axis,1,2,3
second,Volt,Volt,Volt
+114.7188E-09,+229.9173997126E-03,+137.4450388939E-03,-3.2584771870E-03
+115.5000E-09,+226.4098620617E-03,+137.4450388939E-03,-6.6353615730E-03
+116.2813E-09,+212.3797114582E-03,+139.3445363610E-03,-6.0122460018E-03
+117.0625E-09,+199.6761940063E-03,+141.1837323212E-03,-3.6604872330E-03
+117.8438E-09,+197.7465457858E-03,+144.8420237393E-03,+3.4952915848E-03
+118.6250E-09,+194.3696613998E-03,+145.4852398128E-03,+1.4048393459E-03
+119.4063E-09,+190.3495609404E-03,+148.8621241988E-03,+2.4500654654E-03
+120.1875E-09,+182.9525760950E-03,+150.9827271912E-03,+4.4601156951E-03
+120.9688E-09,+178.2892595620E-03,+153.1636316904E-03,+1.4048393459E-03
+121.7500E-09,+174.2691591025E-03,+160.2792095036E-03,+761.6232724E-06
+122.5313E-09,+172.1485561102E-03,+161.5656416507E-03,+4.1385076584E-03
+123.3125E-09,+169.9676516109E-03,+164.9425260366E-03,+4.7817237319E-03
+124.0938E-09,+162.8520737977E-03,+165.5857421101E-03,+4.7817237319E-03
+124.8750E-09,+161.5656416507E-03,+165.5857421101E-03,+4.7817237319E-03
+125.6563E-09,+163.2540838436E-03,+172.3395108820E-03,+8.1586081178E-03
+126.4375E-09,+165.2641340734E-03,+173.6259430290E-03,+4.7917739830E-03
+127.2188E-09,+162.2088577242E-03,+173.6259430290E-03,+1.2842363321E-03
+128.0000E-09,+164.9425260366E-03,+173.6259430290E-03,+4.1385076584E-03
+128.7813E-09,+162.2088577242E-03,+173.6259430290E-03,+4.7817237319E-03
+129.5625E-09,+161.5656416507E-03,+177.0028274150E-03,-1.9720450400E-03
+130.3438E-09,+161.5656416507E-03,+177.6460434885E-03,-1.7810902682E-03
+131.1250E-09,+158.1887572647E-03,+174.6912696508E-03,+399.8142311E-06
+131.9063E-09,+160.9224255772E-03,+170.3294606523E-03,-2.6152611135E-03
+132.6875E-09,+161.5656416507E-03,+162.8520737977E-03,-3.2584771870E-03
+133.4688E-09,+161.5656416507E-03,+161.5656416507E-03,-3.2584771870E-03
+134.2500E-09,+158.1887572647E-03,+157.7666467165E-03,-6.0021957506E-03
+135.0313E-09,+157.5455411912E-03,+154.0882547961E-03,-10.5348590187E-03
+135.8125E-09,+157.5455411912E-03,+146.7716719599E-03,-7.9217937200E-03
+136.5938E-09,+155.8570989982E-03,+131.9777022691E-03,-3.9016932606E-03
