x-axis,1,2,3
second,Volt,Volt,Volt
+172.5313E-09,+782.7091678264E-03,+781.9855497437E-03,+791.4277590098E-03
+173.3125E-09,+781.4227356794E-03,+781.4227356794E-03,+796.8950956347E-03
+174.0938E-09,+781.4227356794E-03,+781.4227356794E-03,+791.4277590098E-03
+174.8750E-09,+781.4227356794E-03,+788.1765044513E-03,+793.0961007005E-03
+175.6563E-09,+788.1765044513E-03,+789.4629365983E-03,+797.4579096990E-03
+176.4375E-09,+789.4629365983E-03,+789.4629365983E-03,+798.1815277817E-03
+177.2188E-09,+789.4629365983E-03,+789.4629365983E-03,+791.4277590098E-03
+178.0000E-09,+789.4629365983E-03,+789.4629365983E-03,+790.1413268628E-03
+178.7813E-09,+789.4629365983E-03,+792.8398209842E-03,+790.1413268628E-03
+179.5625E-09,+782.7091678264E-03,+796.8599214437E-03,+790.1413268628E-03
+180.3438E-09,+781.4227356794E-03,+797.5031375172E-03,+783.3875580909E-03
+181.1250E-09,+784.3775095171E-03,+790.7493687453E-03,+782.1011259439E-03
+181.9063E-09,+788.7393185156E-03,+789.4629365983E-03,+785.4780103298E-03
+182.6875E-09,+782.7091678264E-03,+789.4629365983E-03,+789.4981107893E-03
+183.4688E-09,+781.4227356794E-03,+789.4629365983E-03,+783.3875580909E-03
+184.2500E-09,+785.2217306136E-03,+789.4629365983E-03,+782.1011259439E-03
+185.0313E-09,+788.9001225340E-03,+789.4629365983E-03,+782.1011259439E-03
+185.8125E-09,+789.4629365983E-03,+789.4629365983E-03,+782.1011259439E-03
+186.5938E-09,+789.4629365983E-03,+789.4629365983E-03,+782.1011259439E-03
+187.3750E-09,+782.7091678264E-03,+796.2167053702E-03,+788.8548947158E-03
+188.1563E-09,+778.0458512934E-03,+790.7493687453E-03,+783.3875580909E-03
+188.9375E-09,+774.0257508340E-03,+782.7091678264E-03,+782.1011259439E-03
+189.7188E-09,+773.3825347605E-03,+781.4227356794E-03,+782.1011259439E-03
+190.5000E-09,+780.1363035323E-03,+781.4227356794E-03,+788.8548947158E-03
+191.2813E-09,+781.4227356794E-03,+788.1765044513E-03,+783.3875580909E-03
+192.0625E-09,+781.4227356794E-03,+789.4629365983E-03,+782.1011259439E-03
+192.8438E-09,+781.4227356794E-03,+789.4629365983E-03,+785.0558997816E-03
+193.6250E-09,+781.4227356794E-03,+789.4629365983E-03,+789.4177087801E-03
+194.4063E-09,+788.1765044513E-03,+782.7091678264E-03,+783.3875580909E-03
+195.1875E-09,+785.6639416641E-03,+781.4227356794E-03,+795.6086634876E-03
+195.9688E-09,+781.9855497437E-03,+788.1765044513E-03,+793.9604222993E-03
+196.7500E-09,+774.6689669075E-03,+785.6639416641E-03,+790.6237389179E-03
+197.5313E-09,+780.1363035323E-03,+781.9855497437E-03,+783.3875580909E-03
+198.3125E-09,+788.1765044513E-03,+781.4227356794E-03,+788.8548947158E-03
+199.0938E-09,+786.5081627606E-03,+788.1765044513E-03,+790.1413268628E-03
+199.8750E-09,+782.1463537621E-03,+789.4629365983E-03,+790.1413268628E-03
+200.6563E-09,+781.4227356794E-03,+789.4629365983E-03,+790.1413268628E-03
+201.4375E-09,+781.4227356794E-03,+789.4629365983E-03,+790.1413268628E-03
+202.2188E-09,+784.7996200653E-03,+782.7091678264E-03,+790.1413268628E-03
+203.0000E-09,+788.8197205248E-03,+788.1765044513E-03,+793.9403217970E-03
+203.7813E-09,+789.4629365983E-03,+789.4629365983E-03,+797.6187137174E-03
+204.5625E-09,+789.4629365983E-03,+789.4629365983E-03,+791.4277590098E-03
+205.3438E-09,+789.4629365983E-03,+789.4629365983E-03,+790.1413268628E-03
+206.1250E-09,+789.4629365983E-03,+789.4629365983E-03,+790.1413268628E-03
+206.9062E-09,+789.4629365983E-03,+796.2167053702E-03,+790.1413268628E-03
+207.6875E-09,+789.4629365983E-03,+797.5031375172E-03,+790.1413268628E-03
+208.4687E-09,+789.4629365983E-03,+797.5031375172E-03,+790.1413268628E-03
+209.2500E-09,+789.4629365983E-03,+797.5031375172E-03,+783.3875580909E-03
+210.0312E-09,+789.4629365983E-03,+790.7493687453E-03,+782.1011259439E-03
